candidate,activity,signal,reference_split,real_sampled_windows,synthetic_sampled_windows,real_mean,synthetic_mean,abs_mean_diff_lower_is_better,real_std,synthetic_std,abs_std_diff_lower_is_better,histogram_overlap_0_to_1_higher_is_better,fft_logmag_mae_lower_is_better
timevae,2,BVP,real_train,2138,3000,9.35838688747026e-05,-0.0071411533281207085,0.007234737196995411,0.9875429272651672,0.6937762498855591,0.29376667737960815,0.9278353759841752,0.18308590352535248
timevae,3,BVP,real_train,1498,2277,0.00030768243595957756,0.02600407972931862,0.02569639729335904,1.3883988857269287,0.7756496071815491,0.6127492785453796,0.8844485226065217,0.2895701229572296
timevae,4,BVP,real_train,2294,3000,-4.440754491952248e-05,0.00012206951942062005,0.00016647706434014253,1.2559813261032104,0.835100531578064,0.4208807945251465,0.906763248442495,0.2121259570121765
timevae,5,BVP,real_train,3000,3000,-0.000908553134649992,0.011047213338315487,0.011955766472965479,1.17304527759552,0.8338378667831421,0.33920741081237793,0.9376100260416667,0.22614261507987976
timevae,6,BVP,real_train,3000,3000,-0.0008547651232220232,0.008168857544660568,0.009023622667882591,1.0657050609588623,0.7818053364753723,0.28389972448349,0.9279361979166666,0.1528530865907669
timevae,7,BVP,real_train,2900,3000,-0.00011204549809917808,-0.013234322890639305,0.013122277392540127,1.3333719968795776,0.7153534293174744,0.6180185675621033,0.8633643812859195,0.2714599668979645
timevae,8,BVP,real_train,3000,3000,-0.0010264281881973147,0.0052793389186263084,0.006305767106823623,1.0415626764297485,0.7867358326911926,0.2548268437385559,0.9545130208333333,0.15591329336166382
timevae,1,EDA,real_train,3000,3000,-0.5816445350646973,-0.42929524183273315,0.1523492932319641,0.44730985164642334,0.37460455298423767,0.07270529866218567,0.30592968750000005,0.4121275544166565
timevae,2,EDA,real_train,2138,3000,-0.10860738903284073,-0.10875256359577179,0.0001451745629310608,0.9505728483200073,0.45747658610343933,0.493096262216568,0.44801911650783444,0.41078492999076843
timevae,3,EDA,real_train,1498,2277,1.1392818689346313,0.4974554479122162,0.6418264210224152,1.175513505935669,0.5569137930870056,0.6185997128486633,0.44611978955948,0.3347581624984741
timevae,4,EDA,real_train,2294,3000,0.047725480049848557,0.12419966608285904,0.07647418603301048,0.5098702311515808,0.45740681886672974,0.052463412284851074,0.7227142029252034,0.366890549659729
timevae,5,EDA,real_train,3000,3000,0.8128960132598877,0.7392330765724182,0.07366293668746948,1.1037131547927856,0.5972458124160767,0.506467342376709,0.6637096354166667,0.3017427623271942
timevae,6,EDA,real_train,3000,3000,-0.055482782423496246,-0.1298108994960785,0.07432811707258224,0.6868996024131775,0.4435723125934601,0.2433272898197174,0.6714023437500001,0.3605926036834717
timevae,7,EDA,real_train,2900,3000,-0.11838069558143616,-0.1421811580657959,0.02380046248435974,0.4631924629211426,0.4105677008628845,0.05262476205825806,0.7615027613146551,0.3938541114330292
timevae,8,EDA,real_train,3000,3000,-0.12923429906368256,-0.12159343808889389,0.007640860974788666,0.7387552857398987,0.44041907787323,0.2983362078666687,0.6194270833333333,0.3941535949707031
timevae,1,TEMP,real_train,3000,3000,-1.0911369323730469,-1.1022437810897827,0.01110684871673584,0.12599891424179077,0.16406619548797607,0.0380672812461853,0.6768177083333333,0.34030869603157043
timevae,2,TEMP,real_train,2138,3000,-1.152831792831421,-1.1205511093139648,0.032280683517456055,0.15335358679294586,0.16705960035324097,0.013706013560295105,0.6034044393855238,0.3985258936882019
timevae,3,TEMP,real_train,1498,2277,-1.223190188407898,-1.1493268013000488,0.07386338710784912,0.23925596475601196,0.17886511981487274,0.06039084494113922,0.5825666271587486,0.36440375447273254
timevae,4,TEMP,real_train,2294,3000,-1.1054885387420654,-1.0963908433914185,0.009097695350646973,0.17372891306877136,0.16352041065692902,0.010208502411842346,0.6584554209577521,0.3654266893863678
timevae,5,TEMP,real_train,3000,3000,-0.8793026804924011,-0.9346678853034973,0.05536520481109619,0.22713452577590942,0.19217327237129211,0.03496125340461731,0.761203125,0.3329234719276428
timevae,6,TEMP,real_train,3000,3000,-0.8343069553375244,-0.8624436855316162,0.028136730194091797,0.13850648701190948,0.15645363926887512,0.017947152256965637,0.707625,0.3336285948753357
timevae,7,TEMP,real_train,2900,3000,-0.895415186882019,-0.9069000482559204,0.011484861373901367,0.11716941744089127,0.13670514523983002,0.01953572779893875,0.7987210623204023,0.39193257689476013
timevae,8,TEMP,real_train,3000,3000,-0.880613386631012,-0.8999925255775452,0.019379138946533203,0.18057864904403687,0.15733934938907623,0.023239299654960632,0.728939453125,0.3389134109020233
