candidate,activity,signal,feature_dim,real_train_sampled_windows,synthetic_sampled_windows,real_train_to_nearest_real_train_mse_mean,real_train_to_nearest_real_train_mse_median,real_train_to_nearest_real_train_mse_p01,real_train_to_nearest_real_train_mse_p05,real_train_to_nearest_real_train_mse_p95,syn_to_nearest_train_real_mse_mean,syn_to_nearest_train_real_mse_median,syn_to_nearest_train_real_mse_p01,syn_to_nearest_train_real_mse_p05,syn_to_nearest_train_real_mse_p95,syn_to_nearest_syn_mse_mean,syn_to_nearest_syn_mse_median,syn_to_nearest_syn_mse_p01,syn_to_nearest_syn_mse_p05,syn_to_nearest_syn_mse_p95,copy_ratio_mean,near_duplicate_threshold_real_train_p01_mse,near_duplicate_rate_p01_lower_is_better,synthetic_diversity_ratio_mean
timevae,3,ACC_y,512,1000,1000,0.14293868839740753,0.10794937610626221,0.0020312024280428886,0.007922649383544922,0.4196785092353821,0.16270308196544647,0.0650424063205719,0.007846798747777939,0.012298500165343285,0.5897436738014221,0.02333698980510235,0.020923420786857605,0.006040177308022976,0.008310067467391491,0.04581523314118385,1.1382718268205223,0.0020312024280428886,0.0,0.16326573348860818
timevae,4,ACC_y,512,1000,1000,0.31783807277679443,0.24462705850601196,0.03774263709783554,0.053227685391902924,0.8809515833854675,0.1158812865614891,0.06835854053497314,0.019631855189800262,0.023152733221650124,0.3764303922653198,0.01917249709367752,0.01606231927871704,0.004968079272657633,0.00582200288772583,0.04308871552348137,0.36459221373038,0.03774263709783554,0.293,0.060321587423988805
timevae,5,ACC_y,512,1000,1000,0.06355371326208115,0.03178956359624863,0.0063582248985767365,0.00827646255493164,0.21571539342403412,0.028812069445848465,0.019094839692115784,0.005378101021051407,0.006892597768455744,0.08078199625015259,0.01340657752007246,0.009501516819000244,0.003942523151636124,0.004798376467078924,0.03603975102305412,0.45334989832984274,0.0063582248985767365,0.034,0.21094876808829038
timevae,6,ACC_y,512,1000,1000,0.035956837236881256,0.010953426361083984,6.197245966177434e-05,0.000286024936940521,0.15755751729011536,0.0314658097922802,0.02212582528591156,0.002779922680929303,0.005177567712962627,0.09265179932117462,0.01806999184191227,0.01448071002960205,0.004170942585915327,0.005524743348360062,0.04371773451566696,0.8750994862252631,6.197245966177434e-05,0.0,0.5025467541226822
timevae,7,ACC_y,512,1000,1000,0.2442050725221634,0.151180237531662,0.040350425988435745,0.05580277368426323,0.7730645537376404,0.17621475458145142,0.1697828471660614,0.04187430068850517,0.06701028347015381,0.32010573148727417,0.05391596257686615,0.05000394582748413,0.022529320791363716,0.02901439182460308,0.09165849536657333,0.7215851528450894,0.040350425988435745,0.01,0.2207815014652199
timevae,8,ACC_y,512,1000,1000,0.0188925638794899,0.0005974909290671349,0.0,1.9073486328125e-06,0.09242567420005798,0.03660770133137703,0.027038991451263428,0.0028769730124622583,0.005310282111167908,0.10050435364246368,0.016944438219070435,0.013048524037003517,0.0037019921001046896,0.005246281623840332,0.04219488427042961,1.9376777850209626,0.0,0.0,0.8968839977016363
timevae,1,ACC_z,512,1000,1000,0.03801291063427925,0.0004636049270629883,6.51925802230835e-09,8.878111657395493e-06,0.24294914305210114,0.08589448034763336,0.07078952342271805,0.008184317499399185,0.01816876232624054,0.2066260278224945,0.04287382587790489,0.03638958930969238,0.010150611400604248,0.014919566921889782,0.09364438056945801,2.2596133501593934,6.51925802230835e-09,0.0,1.1278753760897795
timevae,2,ACC_z,512,1000,1000,0.24888776242733002,0.16113927960395813,0.05359124764800072,0.06757373362779617,0.7246773838996887,0.14834585785865784,0.12268632650375366,0.04774565249681473,0.0625772774219513,0.31980979442596436,0.046335190534591675,0.04099041223526001,0.02032250165939331,0.0236588716506958,0.0882880911231041,0.5960351622429476,0.05359124764800072,0.022,0.18616901884889006
timevae,3,ACC_z,512,1000,1000,0.5360209941864014,0.4067808985710144,0.01851925440132618,0.07697240263223648,1.4627245664596558,0.11264924705028534,0.10423034429550171,0.030534392222762108,0.04656410589814186,0.20330838859081268,0.056525733321905136,0.04946941137313843,0.01691741682589054,0.02381889894604683,0.11540138721466064,0.2101582741572834,0.01851925440132618,0.0,0.10545432722780314
timevae,4,ACC_z,512,1000,1000,0.5253605842590332,0.3478820323944092,0.05037545785307884,0.06636800616979599,1.560036063194275,0.18725629150867462,0.109538733959198,0.02765696495771408,0.031681694090366364,0.5567911863327026,0.02165389247238636,0.015951961278915405,0.004158308729529381,0.0051839351654052734,0.0516897551715374,0.35643384204922846,0.05037545785307884,0.252,0.04121720037853037
timevae,5,ACC_z,512,1000,1000,0.2065696120262146,0.11576822400093079,0.011223328299820423,0.016702722758054733,0.7360989451408386,0.0697646513581276,0.059595316648483276,0.0135478051379323,0.01934666559100151,0.15687254071235657,0.040401481091976166,0.03081965446472168,0.007971858605742455,0.012246847152709961,0.10385853052139282,0.33772949793445006,0.011223328299820423,0.005,0.19558288702623422
timevae,6,ACC_z,512,1000,1000,0.17600344121456146,0.07976537942886353,0.0009717345237731934,0.001690839184448123,0.6429826021194458,0.0885615199804306,0.07555771619081497,0.012007368728518486,0.020543044432997704,0.19140608608722687,0.05109219253063202,0.042226482182741165,0.011040687561035156,0.01739812269806862,0.11309675127267838,0.5031806160679974,0.0009717345237731934,0.0,0.2902908725991714
timevae,7,ACC_z,512,1000,1000,0.32503554224967957,0.1741369664669037,0.03048938512802124,0.04130929708480835,1.126153588294983,0.16804268956184387,0.14497166872024536,0.03273826837539673,0.054085299372673035,0.3670283257961273,0.052373457700014114,0.0456085205078125,0.020723823457956314,0.025018414482474327,0.10515950620174408,0.516997890134612,0.03048938512802124,0.005,0.16113147915307943
timevae,8,ACC_z,512,1000,1000,0.07284732162952423,0.00480198860168457,1.811027505027596e-05,8.535385131835938e-05,0.3733993172645569,0.06044376641511917,0.04677308350801468,0.0040789032354950905,0.008360492996871471,0.15438929200172424,0.032464414834976196,0.025291599333286285,0.005612580571323633,0.008048760704696178,0.08349340409040451,0.829732172206891,1.811027505027596e-05,0.0,0.44565008168836673
timevae,1,BVP,512,1000,1000,0.15984351933002472,0.06445974111557007,0.0027886033058166504,0.005608239211142063,0.6153969764709473,0.33216235041618347,0.2961772084236145,0.07783540338277817,0.11320935934782028,0.7050572037696838,0.3132360279560089,0.2780415415763855,0.1042792946100235,0.13893790543079376,0.6087948679924011,2.078047028796811,0.0027886033058166504,0.0,1.9596417125256027
timevae,2,BVP,512,1000,1000,0.7412003874778748,0.3453674912452698,0.029002418741583824,0.04528431221842766,2.374844789505005,0.3814924955368042,0.3422183692455292,0.09664104133844376,0.13380585610866547,0.7892167568206787,0.32482609152793884,0.28911393880844116,0.09908441454172134,0.14150747656822205,0.647660493850708,0.5146954885370887,0.029002418741583824,0.0,0.4382432834840296
timevae,3,BVP,512,1000,1000,1.4478240013122559,0.896139919757843,0.02337014116346836,0.08453240245580673,4.748570442199707,0.47066277265548706,0.4321613907814026,0.14356985688209534,0.18729931116104126,0.8829229474067688,0.42234528064727783,0.39245733618736267,0.1706848442554474,0.20633575320243835,0.7423392534255981,0.32508286382108265,0.02337014116346836,0.0,0.2917103738192482
timevae,4,BVP,512,1000,1000,1.1769245862960815,0.5684859752655029,0.05243055522441864,0.0743752270936966,3.9989829063415527,0.5750930309295654,0.5285766124725342,0.1630897969007492,0.2275828868150711,1.0642669200897217,0.5189942717552185,0.48255109786987305,0.17786550521850586,0.23565854132175446,0.9141092300415039,0.48864051072248393,0.05243055522441864,0.0,0.4409749594819442
timevae,5,BVP,512,1000,1000,1.0310198068618774,0.747212827205658,0.054936692118644714,0.13633185625076294,2.9733409881591797,0.5543588995933533,0.5201152563095093,0.16640795767307281,0.2408742904663086,0.9553499817848206,0.5019970536231995,0.4732047915458679,0.19968923926353455,0.25967034697532654,0.8389255404472351,0.5376801647299673,0.054936692118644714,0.0,0.48689370493388634
timevae,6,BVP,512,1000,1000,0.800063967704773,0.44677919149398804,0.01789925992488861,0.031099382787942886,2.8831474781036377,0.46288231015205383,0.4177861213684082,0.11976215988397598,0.17920584976673126,0.8941147327423096,0.4257010221481323,0.3879593312740326,0.16465288400650024,0.20598900318145752,0.7659390568733215,0.578556626515718,0.01789925992488861,0.0,0.5320837324662743
timevae,7,BVP,512,1000,1000,1.363460659980774,0.7586194276809692,0.04291515797376633,0.056587062776088715,4.901589870452881,0.4170186221599579,0.37262260913848877,0.1041565090417862,0.16718505322933197,0.7848711013793945,0.35636287927627563,0.3197362720966339,0.1190374493598938,0.16082727909088135,0.6626755595207214,0.3058530652184994,0.04291515797376633,0.0,0.26136645503310724
timevae,8,BVP,512,1000,1000,0.7171446084976196,0.3226539194583893,0.015373538248240948,0.03697279095649719,2.3018035888671875,0.4599311053752899,0.4289308786392212,0.12733180820941925,0.1775050163269043,0.8548076152801514,0.431375652551651,0.40224528312683105,0.14289811253547668,0.21092680096626282,0.76365727186203,0.6413366285201829,0.015373538248240948,0.0,0.6015183652504345
timevae,1,EDA,512,1000,1000,3.262676182202995e-05,0.0,0.0,0.0,0.00014307201490737498,0.007564130704849958,0.003116786479949951,0.0007139683002606034,0.0010273873340338469,0.024243270978331566,0.003289858577772975,0.0029870346188545227,0.0009783041896298528,0.0012700557708740234,0.005496507976204157,231.8382297976802,0.0,0.0,100.83313188474703
timevae,2,EDA,512,1000,1000,0.0008605812909081578,7.037818431854248e-05,0.0,0.0,0.0038617688696831465,0.0038315330166369677,0.003376092528924346,0.0013123624958097935,0.0017541944980621338,0.006283964961767197,0.003783484920859337,0.0036347261629998684,0.0018578481394797564,0.002194303320720792,0.005616995505988598,4.452261578442649,0.0,0.0,4.396429437673093
timevae,3,EDA,512,1000,1000,0.0024085589684545994,0.001349806785583496,2.0229815618222347e-06,7.3790552050923e-06,0.008288848213851452,0.0040166643448174,0.003726579248905182,0.0018792706541717052,0.002323788357898593,0.006483606994152069,0.004085461143404245,0.003961647395044565,0.002514214487746358,0.0028819560538977385,0.00558872427791357,1.6676628629086907,2.0229815618222347e-06,0.0,1.6962263315585728
timevae,4,EDA,512,1000,1000,0.0012508040526881814,0.00041993334889411926,1.4065503819438163e-05,5.047619197284803e-05,0.0036306320689618587,0.0044113206677138805,0.0029638856649398804,0.001462841290049255,0.001746404217556119,0.012603437528014183,0.0037407574709504843,0.003545112907886505,0.002108755288645625,0.0025140107609331608,0.005568179301917553,3.5267879555020905,1.4065503819438163e-05,0.0,2.9906822438822354
timevae,5,EDA,512,1000,1000,0.0036820913664996624,0.0008713267743587494,1.5576184523524716e-05,6.516352004837245e-05,0.012578439898788929,0.003068949794396758,0.0027381032705307007,0.0014496126677840948,0.0017652235692366958,0.005330777261406183,0.003745060181245208,0.0034287720918655396,0.002276809187605977,0.0025025669019669294,0.005441075656563044,0.833480076653888,1.5576184523524716e-05,0.0,1.0171013721491127
timevae,6,EDA,512,1000,1000,0.0005999378045089543,4.914402961730957e-05,0.0,5.960464477539062e-07,0.0025953829754143953,0.002194922650232911,0.002061246894299984,0.000862424960359931,0.0010540604125708342,0.003571611363440752,0.0030167049262672663,0.002798851579427719,0.0013788503129035234,0.0016552165616303682,0.004485023207962513,3.658583662733911,0.0,0.0,5.028362779599166
timevae,7,EDA,512,1000,1000,0.0008489499450661242,0.00038892030715942383,0.0,9.194016570290842e-07,0.0034862528555095196,0.0032711138483136892,0.0027870198246091604,0.0015089779626578093,0.0018378309905529022,0.004563033580780029,0.0037753453943878412,0.003440380096435547,0.0022115111351013184,0.00252835126593709,0.0048690796829760075,3.8531292302032063,0.0,0.0,4.447076551838144
timevae,8,EDA,512,1000,1000,0.0003628378617577255,6.57886266708374e-06,0.0,1.1920928955078125e-07,0.0020933151245117188,0.002472760621458292,0.0021747658029198647,0.0009177678730338812,0.0011525839800015092,0.004127581603825092,0.0030987581703811884,0.002903880551457405,0.0014589906204491854,0.0017058402299880981,0.004822073969990015,6.815056756974846,0.0,0.0,8.540338528536184
timevae,1,TEMP,512,1000,1000,3.869056854455266e-06,3.0994415283203125e-06,0.0,0.0,1.049637830874417e-05,0.002276283223181963,0.001135110855102539,0.0006052124663256109,0.0007094740867614746,0.0059511540457606316,0.0013692084467038512,0.0013030767440795898,0.0008361589862033725,0.0009282886749133468,0.0020251572132110596,588.3302594948418,0.0,0.0,353.8868768824606
timevae,2,TEMP,512,1000,1000,4.536151664069621e-06,2.9802322387695312e-06,0.0,0.0,1.2159347534179688e-05,0.0022427367512136698,0.001520395278930664,0.0007831835537217557,0.0009636640315875411,0.004935997538268566,0.0016367887146770954,0.0015997886657714844,0.0009995639557018876,0.0011615753173828125,0.0021954774856567383,494.41396966026315,0.0,0.0,360.83200825094235
timevae,3,TEMP,512,1000,1000,5.571127076109406e-06,3.814697265625e-06,0.0,0.0,1.621246337890625e-05,0.0013204910792410374,0.0012601613998413086,0.0007450020057149231,0.0008532881620340049,0.0019525170791894197,0.001388892880640924,0.001339554786682129,0.0008511543273925781,0.0009725093841552734,0.0019138455390930176,237.02404579922126,0.0,0.0,249.30195661788005
timevae,4,TEMP,512,1000,1000,5.021929609938525e-06,3.814697265625e-06,0.0,0.0,1.2886524018540513e-05,0.0015759721864014864,0.001173853874206543,0.000640743994154036,0.000749564147554338,0.002390557434409857,0.0013920862693339586,0.0013266801834106445,0.0008044242858886719,0.0009578227763995528,0.002034258795902133,313.81805576935966,0.0,0.0,277.2014698451737
timevae,5,TEMP,512,1000,1000,5.0112603275920264e-06,4.0531158447265625e-06,0.0,2.384185791015625e-07,1.1575221833481919e-05,0.0010988486465066671,0.0009679794311523438,0.0005218785954639316,0.000608336937148124,0.0016701817512512207,0.001265275408513844,0.001198887825012207,0.0007662594434805214,0.0008470326429232955,0.0017579257255420089,219.2759055953251,0.0,0.0,252.48646563963774
timevae,6,TEMP,512,1000,1000,4.6395061872317456e-06,3.3974647521972656e-06,0.0,0.0,9.655952453613281e-06,0.0011040563695132732,0.0009780526161193848,0.0004930317518301308,0.0005891859764233232,0.0018581270705908537,0.0012960407184436917,0.0012272894382476807,0.0007021546480245888,0.0008138418197631836,0.0020625232718884945,237.9685089227202,0.0,0.0,279.3488501018684
timevae,7,TEMP,512,1000,1000,5.819559191877488e-06,3.814697265625e-06,0.0,0.0,1.3834238416166045e-05,0.001524412422440946,0.001389145851135254,0.0007709026103839278,0.0008818149799481034,0.002134466078132391,0.0016537675401195884,0.0015815496444702148,0.0010598850203678012,0.0011806369293481112,0.0022798418067395687,261.946372943265,0.0,0.0,284.1740217073134
timevae,8,TEMP,512,1000,1000,4.510283361014444e-06,3.0994415283203125e-06,0.0,0.0,1.2522936231107451e-05,0.0010890469420701265,0.0009628236293792725,0.0005099427653476596,0.0005906760925427079,0.001994532300159335,0.0013171193422749639,0.0012305974960327148,0.0007569778244942427,0.0008513688808307052,0.0020649791695177555,241.45865235065412,0.0,0.0,292.02585222466377
